user_id,window_id,domain,label,window_start,window_end,text,n_posts
815,20,unknown,0,2024-10-15,2024-10-15,I had a good conversation today,1
816,0,unknown,0,2024-05-06,2024-05-06,I watched a great movie today,1
816,1,unknown,0,2024-05-22,2024-05-22,I am excited about tomorrow,1
816,6,unknown,0,2024-08-05,2024-08-05,I feel happy and motivated,1
816,9,unknown,0,2024-09-18,2024-09-18,Today was productive and fun,1
816,11,unknown,0,2024-10-14,2024-10-14,Today was a relaxing day,1
816,11,unknown,1,2024-10-07,2024-10-07,I feel empty inside,1
817,0,unknown,1,2024-01-27,2024-01-27,Nothing makes me happy anymore,1
817,3,unknown,1,2024-03-16,2024-03-16,I have no motivation anymore,1
817,11,unknown,0,2024-07-05,2024-07-05,Today was productive and fun,1
818,0,unknown,0,2024-05-02,2024-05-02,I watched a great movie today,1
818,1,unknown,1,2024-05-17,2024-05-17,I feel empty inside,1
818,9,unknown,1,2024-09-12,2024-09-12,I feel empty inside,1
819,0,unknown,1,2024-01-04,2024-01-04,Nothing makes me happy anymore,1
819,2,unknown,1,2024-02-02,2024-02-02,Life feels meaningless,1
819,7,unknown,0,2024-04-18,2024-04-18,I had a good conversation today,1
820,0,unknown,0,2024-02-16,2024-02-16,I had a great day today,1
820,0,unknown,1,2024-02-03,2024-02-03,Life feels meaningless,1
820,14,unknown,0,2024-08-29,2024-08-29,I enjoyed a nice walk outside,1
820,19,unknown,0,2024-11-08,2024-11-08,I feel happy and motivated,1
820,23,unknown,1,2024-12-25,2024-12-25,I have no motivation anymore,1
821,0,unknown,0,2024-01-12,2024-01-12,I had a great day today,1
821,14,unknown,0,2024-07-26,2024-07-26,Today was a relaxing day,1
822,0,unknown,1,2024-04-16,2024-04-17,I feel hopeless about my future </s> I feel hopeless about my future,2
822,2,unknown,0,2024-05-18,2024-05-18,Today was a relaxing day,1
822,5,unknown,0,2024-07-01,2024-07-01,Today was productive and fun,1
822,5,unknown,1,2024-06-25,2024-06-25,I feel tired of everything,1
822,9,unknown,0,2024-08-22,2024-08-22,Today was a relaxing day,1
822,12,unknown,0,2024-10-05,2024-10-05,I watched a great movie today,1
822,15,unknown,1,2024-11-13,2024-11-13,I feel very lonely these days,1
823,0,unknown,0,2024-02-07,2024-02-07,I enjoyed a nice walk outside,1
823,7,unknown,0,2024-05-15,2024-05-15,Today was productive and fun,1
823,15,unknown,0,2024-09-12,2024-09-12,I love playing sports,1
823,22,unknown,1,2024-12-18,2024-12-20,I can't find joy in anything </s> I feel tired of everything,2
824,0,unknown,1,2024-01-01,2024-01-01,I can't find joy in anything,1
824,14,unknown,0,2024-07-24,2024-07-24,I enjoyed spending time with friends,1
824,21,unknown,1,2024-10-28,2024-10-28,I have no motivation anymore,1
824,24,unknown,0,2024-12-03,2024-12-03,I am excited about tomorrow,1
825,0,unknown,0,2024-01-12,2024-01-12,I feel happy and motivated,1
825,3,unknown,1,2024-03-04,2024-03-04,I can't find joy in anything,1
825,7,unknown,0,2024-04-28,2024-04-28,Today was productive and fun,1
825,7,unknown,1,2024-05-01,2024-05-01,I feel very sad and lonely,1
825,16,unknown,0,2024-08-27,2024-08-27,I love playing sports,1
825,22,unknown,0,2024-11-18,2024-11-18,I am excited about tomorrow,1
826,0,unknown,0,2024-02-24,2024-02-24,Today was productive and fun,1
826,4,unknown,1,2024-04-26,2024-04-26,I feel empty inside,1
826,5,unknown,0,2024-05-09,2024-05-09,Today was a relaxing day,1
826,7,unknown,1,2024-06-10,2024-06-10,I feel empty inside,1
826,9,unknown,0,2024-07-04,2024-07-04,I enjoyed a nice walk outside,1
826,10,unknown,1,2024-07-22,2024-07-22,I feel very sad and lonely,1
826,12,unknown,0,2024-08-21,2024-08-21,I enjoyed a nice walk outside,1
826,18,unknown,0,2024-11-02,2024-11-02,I watched a great movie today,1
826,19,unknown,0,2024-11-27,2024-11-27,I feel happy and motivated,1
827,0,unknown,1,2024-02-19,2024-02-19,Nothing makes me happy anymore,1
827,1,unknown,0,2024-03-17,2024-03-17,I had a good conversation today,1
827,7,unknown,0,2024-05-31,2024-05-31,I love playing sports,1
827,16,unknown,1,2024-10-08,2024-10-08,Life feels meaningless,1
827,21,unknown,0,2024-12-15,2024-12-15,I love playing sports,1
828,0,unknown,0,2024-01-11,2024-01-11,I had a good conversation today,1
828,3,unknown,0,2024-03-04,2024-03-04,I feel happy and motivated,1
828,6,unknown,0,2024-04-12,2024-04-12,I love playing sports,1
828,9,unknown,1,2024-05-20,2024-05-20,I have no motivation anymore,1
828,19,unknown,1,2024-10-08,2024-10-08,I feel hopeless about my future,1
829,0,unknown,0,2024-01-21,2024-01-21,Today was productive and fun,1
829,12,unknown,0,2024-07-16,2024-07-16,I enjoyed a nice walk outside,1
829,12,unknown,1,2024-07-14,2024-07-14,I feel very sad and lonely,1
830,0,unknown,1,2024-02-02,2024-02-02,I feel very sad and lonely,1
830,2,unknown,0,2024-03-04,2024-03-04,I love playing sports,1
830,4,unknown,1,2024-04-07,2024-04-07,I feel tired of everything,1
830,7,unknown,0,2024-05-15,2024-05-15,I had a good conversation today,1
830,9,unknown,1,2024-06-12,2024-06-12,I feel like nobody understands me,1
830,12,unknown,0,2024-07-25,2024-07-25,I enjoyed a nice walk outside,1
830,21,unknown,0,2024-12-01,2024-12-01,Today was a relaxing day,1
831,0,unknown,1,2024-03-31,2024-03-31,Life feels meaningless,1
831,5,unknown,1,2024-06-21,2024-06-21,I feel very lonely these days,1
831,9,unknown,0,2024-08-07,2024-08-07,I feel happy and motivated,1
831,18,unknown,0,2024-12-12,2024-12-12,I am excited about tomorrow,1
832,0,unknown,0,2024-04-21,2024-04-21,I love playing sports,1
832,5,unknown,1,2024-07-06,2024-07-06,Nothing makes me happy anymore,1
832,8,unknown,0,2024-08-13,2024-08-17,I had a good conversation today </s> I love playing sports,2
832,11,unknown,0,2024-10-03,2024-10-03,Today was productive and fun,1
833,0,unknown,1,2024-02-06,2024-02-06,I feel very sad and lonely,1
833,1,unknown,0,2024-02-20,2024-02-20,Today was productive and fun,1
833,5,unknown,1,2024-04-29,2024-04-29,I feel like nobody understands me,1
833,19,unknown,0,2024-10-29,2024-10-29,I had a great day today,1
833,23,unknown,0,2024-12-25,2024-12-25,I love playing sports,1
834,0,unknown,0,2024-01-01,2024-01-01,I had a great day today,1
834,14,unknown,1,2024-07-16,2024-07-16,I can't find joy in anything,1
834,23,unknown,1,2024-11-20,2024-11-20,I can't find joy in anything,1
835,0,unknown,0,2024-02-04,2024-02-04,I had a great day today,1
835,4,unknown,1,2024-04-13,2024-04-13,Life feels meaningless,1
835,11,unknown,1,2024-07-08,2024-07-08,Nothing makes me happy anymore,1
835,15,unknown,1,2024-09-08,2024-09-08,I feel hopeless about my future,1
835,18,unknown,1,2024-10-22,2024-10-22,I feel very sad and lonely,1
835,21,unknown,0,2024-11-30,2024-11-30,Today was productive and fun,1
836,0,unknown,1,2024-01-01,2024-01-01,I feel hopeless about my future,1
836,10,unknown,1,2024-05-20,2024-05-20,Nothing makes me happy anymore,1
836,18,unknown,0,2024-09-22,2024-09-22,I love playing sports,1
836,21,unknown,0,2024-10-22,2024-10-22,I had a good conversation today,1
836,23,unknown,0,2024-11-18,2024-11-18,I had a great day today,1
837,0,unknown,1,2024-01-11,2024-01-11,I feel very lonely these days,1
837,18,unknown,1,2024-09-24,2024-09-24,I feel tired of everything,1
838,0,unknown,1,2024-01-22,2024-01-22,I feel very sad and lonely,1
838,10,unknown,0,2024-06-13,2024-06-13,I had a great day today,1
838,14,unknown,0,2024-08-06,2024-08-06,I enjoyed a nice walk outside,1
838,17,unknown,1,2024-09-16,2024-09-16,I can't find joy in anything,1
838,18,unknown,1,2024-10-02,2024-10-02,I feel very sad and lonely,1
838,21,unknown,0,2024-11-18,2024-11-18,I enjoyed a nice walk outside,1
838,23,unknown,1,2024-12-10,2024-12-10,I feel very sad and lonely,1
839,0,unknown,1,2024-06-28,2024-06-28,I feel very sad and lonely,1
839,2,unknown,1,2024-08-05,2024-08-05,I feel tired of everything,1
839,3,unknown,0,2024-08-18,2024-08-18,I am excited about tomorrow,1
839,12,unknown,1,2024-12-15,2024-12-17,I feel tired of everything </s> I feel like nobody understands me,2
840,0,unknown,0,2024-02-26,2024-02-27,I had a great day today </s> I watched a great movie today,2
840,3,unknown,0,2024-04-19,2024-04-19,I enjoyed spending time with friends,1
840,6,unknown,0,2024-05-28,2024-05-28,I feel happy and motivated,1
841,0,unknown,0,2024-02-26,2024-02-26,Today was a relaxing day,1
841,10,unknown,1,2024-07-17,2024-07-17,Nothing makes me happy anymore,1
841,12,unknown,0,2024-08-21,2024-08-21,I enjoyed spending time with friends,1
841,16,unknown,0,2024-10-15,2024-10-15,I love playing sports,1
841,17,unknown,0,2024-11-02,2024-11-02,I enjoyed spending time with friends,1
842,0,unknown,1,2024-03-03,2024-03-03,I have no motivation anymore,1
842,4,unknown,0,2024-04-28,2024-04-28,I watched a great movie today,1
842,4,unknown,1,2024-05-10,2024-05-10,I have no motivation anymore,1
842,5,unknown,1,2024-05-18,2024-05-18,I feel very lonely these days,1
842,10,unknown,0,2024-07-26,2024-08-03,I am excited about tomorrow </s> I had a good conversation today </s> I enjoyed a nice walk outside,3
842,11,unknown,1,2024-08-15,2024-08-15,I feel empty inside,1
842,20,unknown,0,2024-12-16,2024-12-16,I am excited about tomorrow,1
843,0,unknown,0,2024-09-04,2024-09-04,I am excited about tomorrow </s> I enjoyed spending time with friends,2
843,1,unknown,1,2024-09-27,2024-09-27,I can't find joy in anything,1
843,2,unknown,0,2024-10-02,2024-10-02,Today was productive and fun,1
843,7,unknown,1,2024-12-11,2024-12-16,I feel empty inside </s> I feel very lonely these days,2
843,8,unknown,0,2024-12-29,2024-12-29,I enjoyed a nice walk outside,1
844,0,unknown,0,2024-01-29,2024-01-29,I am excited about tomorrow,1
844,2,unknown,1,2024-02-27,2024-02-27,Life feels meaningless,1
844,15,unknown,1,2024-08-30,2024-08-30,I feel empty inside,1
844,21,unknown,0,2024-12-01,2024-12-01,I am excited about tomorrow,1
845,0,unknown,0,2024-03-24,2024-03-24,Today was a relaxing day,1
845,0,unknown,1,2024-04-04,2024-04-04,I feel very lonely these days,1
845,3,unknown,0,2024-05-12,2024-05-12,I had a good conversation today,1
845,4,unknown,0,2024-05-25,2024-05-25,Today was productive and fun,1
845,7,unknown,0,2024-07-04,2024-07-04,I am excited about tomorrow,1
845,16,unknown,1,2024-11-14,2024-11-14,Nothing makes me happy anymore,1
846,0,unknown,0,2024-01-31,2024-01-31,I feel happy and motivated,1
846,9,unknown,1,2024-06-10,2024-06-10,Nothing makes me happy anymore,1
846,11,unknown,1,2024-07-12,2024-07-12,I feel empty inside,1
846,15,unknown,0,2024-09-02,2024-09-02,I enjoyed spending time with friends,1
846,18,unknown,0,2024-10-20,2024-10-20,Today was a relaxing day,1
846,20,unknown,0,2024-11-17,2024-11-17,I love playing sports,1
846,22,unknown,1,2024-12-15,2024-12-15,I feel tired of everything,1
847,0,unknown,1,2024-01-20,2024-01-20,I feel hopeless about my future,1
847,22,unknown,1,2024-12-01,2024-12-01,Life feels meaningless,1
848,0,unknown,0,2024-06-23,2024-06-23,I enjoyed a nice walk outside,1
848,1,unknown,0,2024-07-16,2024-07-16,I feel happy and motivated,1
848,1,unknown,1,2024-07-09,2024-07-09,I have no motivation anymore,1
848,3,unknown,1,2024-08-10,2024-08-10,I feel tired of everything,1
848,5,unknown,1,2024-09-02,2024-09-02,I feel very lonely these days,1
848,6,unknown,1,2024-09-21,2024-09-21,I feel tired of everything,1
849,0,unknown,1,2024-04-21,2024-04-21,I feel very lonely these days,1
849,3,unknown,1,2024-06-08,2024-06-08,I feel empty inside,1
849,9,unknown,0,2024-09-06,2024-09-06,Today was a relaxing day,1
849,12,unknown,1,2024-10-12,2024-10-12,Life feels meaningless,1
849,16,unknown,1,2024-12-08,2024-12-08,I can't find joy in anything,1
849,17,unknown,1,2024-12-21,2024-12-21,I feel tired of everything,1
850,0,unknown,1,2024-02-04,2024-02-13,I feel very sad and lonely </s> Life feels meaningless,2
850,2,unknown,1,2024-03-08,2024-03-08,I feel like nobody understands me,1
850,11,unknown,1,2024-07-19,2024-07-19,I have no motivation anymore,1
850,21,unknown,0,2024-12-06,2024-12-06,I love playing sports,1
850,22,unknown,0,2024-12-11,2024-12-11,I feel happy and motivated,1
851,0,unknown,1,2024-01-05,2024-01-05,I can't find joy in anything,1
851,10,unknown,1,2024-05-29,2024-05-29,I can't find joy in anything,1
851,20,unknown,1,2024-10-13,2024-10-13,I feel tired of everything,1
851,22,unknown,0,2024-11-14,2024-11-14,I enjoyed spending time with friends,1
852,0,unknown,0,2024-03-21,2024-03-21,I had a great day today,1
852,16,unknown,0,2024-11-11,2024-11-11,I had a good conversation today,1
852,20,unknown,0,2024-12-27,2024-12-27,I feel happy and motivated,1
853,0,unknown,0,2024-04-05,2024-04-05,I watched a great movie today,1
853,0,unknown,1,2024-03-26,2024-03-26,I have no motivation anymore,1
853,4,unknown,0,2024-05-28,2024-06-02,I enjoyed a nice walk outside </s> I enjoyed spending time with friends,2
853,7,unknown,1,2024-07-09,2024-07-09,I feel tired of everything,1
853,8,unknown,0,2024-07-22,2024-07-22,I am excited about tomorrow,1
853,12,unknown,0,2024-09-11,2024-09-11,I enjoyed spending time with friends,1
853,16,unknown,0,2024-11-06,2024-11-06,I enjoyed a nice walk outside,1
854,0,unknown,0,2024-01-11,2024-01-11,I had a good conversation today,1
854,0,unknown,1,2024-01-11,2024-01-11,I feel like nobody understands me,1
854,3,unknown,0,2024-03-05,2024-03-05,I feel happy and motivated,1
854,7,unknown,0,2024-04-30,2024-04-30,I had a great day today,1
854,16,unknown,0,2024-08-31,2024-08-31,Today was a relaxing day,1
854,21,unknown,1,2024-11-13,2024-11-13,I feel tired of everything,1
855,0,unknown,1,2024-04-15,2024-04-20,Life feels meaningless </s> Life feels meaningless,2
855,16,unknown,0,2024-12-02,2024-12-02,I feel happy and motivated,1
856,0,unknown,0,2024-01-28,2024-01-28,I enjoyed spending time with friends,1
856,3,unknown,0,2024-03-14,2024-03-14,I had a great day today,1
856,10,unknown,1,2024-06-17,2024-06-17,I feel like nobody understands me,1
857,0,unknown,1,2024-07-17,2024-07-17,I feel very lonely these days,1
857,1,unknown,0,2024-08-07,2024-08-07,I enjoyed spending time with friends,1
858,0,unknown,1,2024-01-17,2024-01-17,I feel very sad and lonely,1
858,4,unknown,0,2024-03-17,2024-03-17,I enjoyed a nice walk outside,1
858,4,unknown,1,2024-03-18,2024-03-18,I have no motivation anymore,1
858,12,unknown,1,2024-07-08,2024-07-08,I have no motivation anymore,1
858,15,unknown,0,2024-08-23,2024-08-23,Today was productive and fun,1
858,15,unknown,1,2024-08-27,2024-08-27,I feel empty inside,1
858,16,unknown,0,2024-09-03,2024-09-03,Today was productive and fun,1
859,0,unknown,1,2024-01-16,2024-01-16,Nothing makes me happy anymore,1
859,20,unknown,0,2024-11-02,2024-11-02,I enjoyed a nice walk outside,1
859,23,unknown,0,2024-12-06,2024-12-06,Today was productive and fun,1
860,0,unknown,0,2024-09-04,2024-09-04,I love playing sports,1
860,0,unknown,1,2024-08-28,2024-08-28,I feel tired of everything,1
860,8,unknown,0,2024-12-29,2024-12-29,I watched a great movie today,1
861,0,unknown,0,2024-05-31,2024-05-31,I watched a great movie today,1
861,10,unknown,0,2024-10-25,2024-10-25,Today was a relaxing day,1
862,0,unknown,1,2024-03-26,2024-03-26,I feel very lonely these days,1
862,2,unknown,1,2024-05-02,2024-05-02,I feel empty inside,1
862,3,unknown,0,2024-05-10,2024-05-10,I feel happy and motivated,1
862,4,unknown,1,2024-05-21,2024-05-23,I feel very lonely these days </s> I feel empty inside,2
862,5,unknown,0,2024-06-06,2024-06-06,I watched a great movie today,1
862,8,unknown,1,2024-07-17,2024-07-17,I feel like nobody understands me,1
862,18,unknown,0,2024-12-11,2024-12-11,I enjoyed spending time with friends,1
862,19,unknown,0,2024-12-18,2024-12-18,I am excited about tomorrow,1
862,19,unknown,1,2024-12-22,2024-12-22,I can't find joy in anything,1
863,0,unknown,0,2024-02-05,2024-02-05,I enjoyed spending time with friends,1
863,4,unknown,1,2024-04-06,2024-04-06,I have no motivation anymore,1
863,9,unknown,1,2024-06-19,2024-06-19,I feel tired of everything </s> I have no motivation anymore,2
863,23,unknown,1,2024-12-27,2024-12-27,I can't find joy in anything,1
864,0,unknown,1,2024-02-12,2024-02-12,Life feels meaningless,1
864,5,unknown,1,2024-05-02,2024-05-02,I feel tired of everything,1
864,6,unknown,0,2024-05-07,2024-05-07,I enjoyed a nice walk outside,1
864,12,unknown,1,2024-08-08,2024-08-08,I have no motivation anymore,1
864,14,unknown,0,2024-08-30,2024-08-30,Today was productive and fun,1
864,20,unknown,0,2024-11-30,2024-11-30,I enjoyed a nice walk outside,1
864,21,unknown,1,2024-12-04,2024-12-04,I feel like nobody understands me,1
865,0,unknown,1,2024-01-22,2024-01-22,Life feels meaningless,1
865,9,unknown,1,2024-06-08,2024-06-08,I feel very sad and lonely,1
865,11,unknown,1,2024-07-01,2024-07-01,I feel hopeless about my future,1
865,15,unknown,0,2024-08-21,2024-08-21,I enjoyed a nice walk outside,1
865,15,unknown,1,2024-08-31,2024-08-31,I feel empty inside,1
865,20,unknown,0,2024-10-28,2024-10-28,I am excited about tomorrow,1
865,20,unknown,1,2024-11-05,2024-11-05,I feel empty inside,1
866,0,unknown,1,2024-04-11,2024-04-11,Life feels meaningless,1
866,3,unknown,0,2024-05-29,2024-05-29,Today was a relaxing day,1
866,4,unknown,0,2024-06-08,2024-06-08,I love playing sports,1
866,4,unknown,1,2024-06-18,2024-06-18,I feel empty inside,1
866,9,unknown,0,2024-08-22,2024-08-22,I watched a great movie today,1
866,14,unknown,0,2024-10-30,2024-10-30,I had a good conversation today,1
867,0,unknown,0,2024-03-06,2024-03-06,I had a great day today,1
867,4,unknown,1,2024-05-06,2024-05-06,I feel tired of everything,1
867,8,unknown,0,2024-06-27,2024-06-27,I watched a great movie today,1
867,9,unknown,1,2024-07-12,2024-07-12,I feel very lonely these days,1
867,11,unknown,0,2024-08-13,2024-08-13,I had a great day today,1
867,15,unknown,1,2024-10-12,2024-10-12,I feel very sad and lonely,1
867,16,unknown,0,2024-10-18,2024-10-18,I love playing sports,1
868,0,unknown,1,2024-03-25,2024-03-25,I feel like nobody understands me,1
868,3,unknown,1,2024-05-16,2024-05-16,Nothing makes me happy anymore,1
868,6,unknown,1,2024-06-25,2024-06-25,Life feels meaningless,1
868,7,unknown,0,2024-07-11,2024-07-11,I watched a great movie today,1
868,8,unknown,1,2024-07-22,2024-07-22,I feel empty inside,1
868,12,unknown,1,2024-09-11,2024-09-11,Nothing makes me happy anymore,1
869,0,unknown,0,2024-06-02,2024-06-02,I enjoyed a nice walk outside,1
869,0,unknown,1,2024-06-11,2024-06-11,I feel tired of everything,1
869,13,unknown,0,2024-12-08,2024-12-08,I am excited about tomorrow,1
870,0,unknown,1,2024-01-17,2024-01-17,Life feels meaningless,1
870,4,unknown,0,2024-03-13,2024-03-13,I had a good conversation today,1
870,6,unknown,1,2024-04-11,2024-04-11,I feel empty inside,1
870,9,unknown,1,2024-05-24,2024-05-24,I feel very lonely these days,1
870,20,unknown,1,2024-10-23,2024-10-24,I feel very sad and lonely </s> I feel very sad and lonely,2
870,24,unknown,0,2024-12-20,2024-12-20,I enjoyed spending time with friends,1
871,0,unknown,1,2024-01-18,2024-01-18,I feel very lonely these days,1
871,5,unknown,0,2024-04-03,2024-04-03,Today was productive and fun,1
871,6,unknown,1,2024-04-23,2024-04-23,I feel hopeless about my future,1
871,13,unknown,1,2024-07-26,2024-07-26,I feel hopeless about my future,1
871,15,unknown,1,2024-08-23,2024-08-23,I feel empty inside,1
871,22,unknown,1,2024-11-25,2024-11-25,I feel very lonely these days,1
872,0,unknown,1,2024-06-06,2024-06-06,Life feels meaningless,1
872,2,unknown,1,2024-07-05,2024-07-05,I feel hopeless about my future,1
872,3,unknown,1,2024-07-20,2024-07-20,I feel very lonely these days,1
872,6,unknown,0,2024-08-31,2024-08-31,I love playing sports,1
872,9,unknown,0,2024-10-17,2024-10-17,I love playing sports,1
872,14,unknown,0,2024-12-24,2024-12-24,Today was a relaxing day,1
873,0,unknown,0,2024-01-22,2024-01-22,I had a great day today,1
873,6,unknown,1,2024-04-27,2024-04-27,Nothing makes me happy anymore,1
873,8,unknown,0,2024-05-21,2024-05-21,I enjoyed a nice walk outside,1
873,11,unknown,1,2024-07-03,2024-07-03,I feel very lonely these days,1
873,23,unknown,0,2024-12-12,2024-12-12,Today was productive and fun,1
874,0,unknown,0,2024-03-29,2024-03-29,I feel happy and motivated,1
874,2,unknown,0,2024-05-04,2024-05-04,I had a great day today,1
874,5,unknown,1,2024-06-16,2024-06-16,I feel very sad and lonely,1
874,9,unknown,0,2024-08-15,2024-08-15,I watched a great movie today,1
875,0,unknown,1,2024-02-07,2024-02-07,I feel hopeless about my future,1
875,8,unknown,0,2024-06-02,2024-06-05,I enjoyed a nice walk outside </s> I had a good conversation today,2
875,10,unknown,1,2024-07-08,2024-07-08,Nothing makes me happy anymore,1
875,11,unknown,0,2024-07-10,2024-07-10,I watched a great movie today,1
875,14,unknown,1,2024-08-25,2024-08-25,I feel hopeless about my future,1
875,16,unknown,1,2024-09-27,2024-09-27,I can't find joy in anything,1
875,19,unknown,1,2024-11-02,2024-11-02,I have no motivation anymore,1
876,0,unknown,1,2024-01-03,2024-01-03,I feel empty inside,1
876,1,unknown,0,2024-01-20,2024-01-20,I had a good conversation today,1
876,5,unknown,0,2024-03-14,2024-03-14,I feel happy and motivated,1
876,7,unknown,0,2024-04-10,2024-04-10,I had a good conversation today,1
876,9,unknown,1,2024-05-13,2024-05-13,I feel very sad and lonely,1
876,12,unknown,1,2024-06-25,2024-06-25,I feel empty inside,1
876,15,unknown,0,2024-08-02,2024-08-02,I love playing sports,1
876,16,unknown,0,2024-08-25,2024-08-25,I had a good conversation today,1
876,22,unknown,0,2024-11-08,2024-11-08,I enjoyed spending time with friends,1
877,0,unknown,0,2024-06-18,2024-06-18,I had a good conversation today,1
877,4,unknown,1,2024-08-23,2024-08-23,I feel like nobody understands me,1
877,7,unknown,1,2024-09-24,2024-09-24,Life feels meaningless,1
877,12,unknown,0,2024-12-03,2024-12-03,I had a great day today,1
877,13,unknown,0,2024-12-18,2024-12-18,I had a good conversation today,1
878,0,unknown,0,2024-01-22,2024-01-22,I love playing sports,1
878,8,unknown,0,2024-05-15,2024-05-15,Today was productive and fun,1
878,9,unknown,0,2024-05-31,2024-05-31,I enjoyed a nice walk outside,1
879,0,unknown,1,2024-07-02,2024-07-02,I feel empty inside,1
879,3,unknown,0,2024-08-20,2024-08-20,I watched a great movie today,1
879,3,unknown,1,2024-08-14,2024-08-14,I have no motivation anymore,1
880,0,unknown,0,2024-02-19,2024-02-23,I enjoyed a nice walk outside </s> I enjoyed spending time with friends,2
880,2,unknown,0,2024-03-24,2024-03-24,I watched a great movie today,1
880,5,unknown,0,2024-05-09,2024-05-09,I am excited about tomorrow,1
880,8,unknown,0,2024-06-18,2024-06-18,I enjoyed a nice walk outside,1
880,19,unknown,1,2024-11-18,2024-11-18,I feel hopeless about my future,1
880,20,unknown,1,2024-12-03,2024-12-03,I feel empty inside,1
881,0,unknown,0,2024-01-21,2024-01-21,Today was a relaxing day,1
881,2,unknown,0,2024-02-21,2024-02-21,I feel happy and motivated,1
881,2,unknown,1,2024-02-23,2024-02-23,I feel like nobody understands me,1
881,3,unknown,1,2024-03-14,2024-03-14,Life feels meaningless,1
881,7,unknown,0,2024-05-02,2024-05-02,I watched a great movie today,1
881,8,unknown,0,2024-05-20,2024-05-20,I watched a great movie today,1
881,11,unknown,0,2024-07-05,2024-07-05,I enjoyed a nice walk outside,1
882,0,unknown,1,2024-05-11,2024-05-11,I feel tired of everything,1
882,6,unknown,0,2024-08-16,2024-08-16,I watched a great movie today,1
882,11,unknown,1,2024-10-21,2024-10-21,I have no motivation anymore,1
882,13,unknown,1,2024-11-11,2024-11-11,I feel empty inside,1
883,0,unknown,1,2024-03-04,2024-03-04,I can't find joy in anything,1
883,3,unknown,0,2024-04-17,2024-04-17,I watched a great movie today,1
883,3,unknown,1,2024-04-22,2024-04-22,I feel very lonely these days,1
883,8,unknown,0,2024-06-30,2024-06-30,Today was a relaxing day,1
883,9,unknown,1,2024-07-19,2024-07-19,Nothing makes me happy anymore,1
883,14,unknown,0,2024-09-23,2024-09-23,I love playing sports,1
883,16,unknown,1,2024-10-27,2024-10-27,I feel very lonely these days,1
883,21,unknown,1,2024-12-26,2024-12-26,I feel very sad and lonely,1
884,0,unknown,0,2024-04-03,2024-04-03,I feel happy and motivated,1
884,3,unknown,0,2024-05-16,2024-05-16,I watched a great movie today,1
884,8,unknown,0,2024-07-28,2024-07-28,I had a good conversation today,1
884,8,unknown,1,2024-08-04,2024-08-04,I have no motivation anymore,1
884,10,unknown,0,2024-08-22,2024-08-22,I watched a great movie today,1
885,0,unknown,0,2024-04-03,2024-04-03,I am excited about tomorrow,1
885,2,unknown,1,2024-05-09,2024-05-09,I feel like nobody understands me,1
885,3,unknown,0,2024-05-26,2024-05-26,I enjoyed a nice walk outside,1
885,7,unknown,1,2024-07-10,2024-07-10,I feel like nobody understands me,1
885,17,unknown,0,2024-12-06,2024-12-06,Today was productive and fun,1
885,18,unknown,0,2024-12-18,2024-12-18,I had a good conversation today,1
886,0,unknown,1,2024-01-01,2024-01-08,I have no motivation anymore </s> I feel tired of everything,2
886,15,unknown,1,2024-08-01,2024-08-01,I can't find joy in anything,1
886,17,unknown,0,2024-08-26,2024-08-26,I had a great day today,1
886,18,unknown,0,2024-09-10,2024-09-10,I had a great day today,1
886,21,unknown,1,2024-10-25,2024-10-25,I can't find joy in anything,1
886,24,unknown,0,2024-12-06,2024-12-06,I had a good conversation today,1
887,0,unknown,0,2024-04-14,2024-04-14,Today was a relaxing day,1
887,6,unknown,0,2024-07-10,2024-07-10,I love playing sports,1
887,7,unknown,1,2024-07-28,2024-07-28,I have no motivation anymore,1
887,12,unknown,1,2024-10-12,2024-10-12,Nothing makes me happy anymore,1
888,0,unknown,1,2024-02-26,2024-03-06,I feel tired of everything </s> Life feels meaningless,2
888,4,unknown,1,2024-05-04,2024-05-04,I can't find joy in anything,1
888,6,unknown,1,2024-05-24,2024-05-24,I have no motivation anymore,1
888,20,unknown,1,2024-12-07,2024-12-07,I can't find joy in anything,1
889,0,unknown,1,2024-02-18,2024-02-18,I feel hopeless about my future,1
889,8,unknown,1,2024-06-19,2024-06-19,I feel very sad and lonely,1
889,17,unknown,0,2024-10-26,2024-10-26,I had a great day today,1
890,0,unknown,0,2024-02-04,2024-02-04,I enjoyed a nice walk outside,1
890,2,unknown,1,2024-03-13,2024-03-15,I feel tired of everything </s> I feel like nobody understands me,2
890,3,unknown,1,2024-03-25,2024-03-25,I feel like nobody understands me,1
890,16,unknown,0,2024-09-27,2024-09-27,Today was a relaxing day,1
890,18,unknown,1,2024-10-17,2024-10-17,Nothing makes me happy anymore,1
891,0,unknown,0,2024-01-25,2024-01-25,I had a good conversation today,1
891,7,unknown,0,2024-05-12,2024-05-12,I watched a great movie today,1
891,21,unknown,0,2024-11-22,2024-11-22,I enjoyed spending time with friends,1
891,23,unknown,1,2024-12-23,2024-12-23,I feel hopeless about my future,1
892,0,unknown,1,2024-04-25,2024-04-25,I feel tired of everything,1
892,4,unknown,0,2024-06-27,2024-06-27,I love playing sports,1
892,10,unknown,0,2024-09-20,2024-09-20,I love playing sports,1
892,12,unknown,0,2024-10-11,2024-10-11,I feel happy and motivated,1
892,16,unknown,1,2024-12-11,2024-12-11,I feel like nobody understands me,1
