user_id,text,timestamp,label,domain,text_clean
1190,I had a great day today,2024-05-24,0,unknown,I had a great day today
991,I feel very lonely these days,2024-02-04,1,unknown,I feel very lonely these days
442,I enjoyed spending time with friends,2024-07-01,0,unknown,I enjoyed spending time with friends
250,Today was productive and fun,2024-09-13,0,unknown,Today was productive and fun
556,I had a great day today,2024-08-31,0,unknown,I had a great day today
1728,I can't find joy in anything,2024-05-02,1,unknown,I can't find joy in anything
1712,I am excited about tomorrow,2024-04-23,0,unknown,I am excited about tomorrow
1447,I have no motivation anymore,2024-05-04,1,unknown,I have no motivation anymore
1684,I feel very lonely these days,2024-09-19,1,unknown,I feel very lonely these days
443,Life feels meaningless,2024-12-06,1,unknown,Life feels meaningless
1356,I had a great day today,2024-02-25,0,unknown,I had a great day today
10,I have no motivation anymore,2024-04-27,1,unknown,I have no motivation anymore
1251,I had a good conversation today,2024-11-22,0,unknown,I had a good conversation today
1449,I am excited about tomorrow,2024-09-01,0,unknown,I am excited about tomorrow
405,I feel like nobody understands me,2024-06-20,1,unknown,I feel like nobody understands me
1936,I feel like nobody understands me,2024-07-21,1,unknown,I feel like nobody understands me
1549,Today was a relaxing day,2024-06-14,0,unknown,Today was a relaxing day
1427,I can't find joy in anything,2024-01-14,1,unknown,I can't find joy in anything
1393,I feel hopeless about my future,2024-05-09,1,unknown,I feel hopeless about my future
691,Today was a relaxing day,2024-12-21,0,unknown,Today was a relaxing day
1114,I feel very sad and lonely,2024-11-29,1,unknown,I feel very sad and lonely
266,I feel hopeless about my future,2024-10-16,1,unknown,I feel hopeless about my future
211,Today was productive and fun,2024-10-04,0,unknown,Today was productive and fun
1110,Today was productive and fun,2024-10-13,0,unknown,Today was productive and fun
713,I watched a great movie today,2024-12-19,0,unknown,I watched a great movie today
681,I feel like nobody understands me,2024-08-28,1,unknown,I feel like nobody understands me
8,I am excited about tomorrow,2024-09-22,0,unknown,I am excited about tomorrow
123,I feel hopeless about my future,2024-08-14,1,unknown,I feel hopeless about my future
1271,I feel empty inside,2024-11-15,1,unknown,I feel empty inside
1386,Nothing makes me happy anymore,2024-09-03,1,unknown,Nothing makes me happy anymore
334,I had a good conversation today,2024-02-28,0,unknown,I had a good conversation today
516,I feel hopeless about my future,2024-05-24,1,unknown,I feel hopeless about my future
697,I had a good conversation today,2024-08-25,0,unknown,I had a good conversation today
1344,I am excited about tomorrow,2024-06-18,0,unknown,I am excited about tomorrow
981,I enjoyed spending time with friends,2024-12-16,0,unknown,I enjoyed spending time with friends
1689,I am excited about tomorrow,2024-10-27,0,unknown,I am excited about tomorrow
1029,I feel very lonely these days,2024-10-28,1,unknown,I feel very lonely these days
240,I love playing sports,2024-07-01,0,unknown,I love playing sports
864,I enjoyed a nice walk outside,2024-11-30,0,unknown,I enjoyed a nice walk outside
104,I enjoyed spending time with friends,2024-08-09,0,unknown,I enjoyed spending time with friends
1232,I enjoyed a nice walk outside,2024-11-24,0,unknown,I enjoyed a nice walk outside
699,I had a great day today,2024-11-10,0,unknown,I had a great day today
865,I feel empty inside,2024-11-05,1,unknown,I feel empty inside
1302,I feel very lonely these days,2024-05-12,1,unknown,I feel very lonely these days
1994,I had a good conversation today,2024-05-09,0,unknown,I had a good conversation today
207,I had a good conversation today,2024-07-14,0,unknown,I had a good conversation today
1998,I am excited about tomorrow,2024-03-04,0,unknown,I am excited about tomorrow
509,Nothing makes me happy anymore,2024-08-09,1,unknown,Nothing makes me happy anymore
171,I enjoyed a nice walk outside,2024-12-04,0,unknown,I enjoyed a nice walk outside
622,I watched a great movie today,2024-05-15,0,unknown,I watched a great movie today
1397,Nothing makes me happy anymore,2024-07-09,1,unknown,Nothing makes me happy anymore
530,I had a good conversation today,2024-05-20,0,unknown,I had a good conversation today
1368,I feel like nobody understands me,2024-07-24,1,unknown,I feel like nobody understands me
1346,I had a good conversation today,2024-04-10,0,unknown,I had a good conversation today
1002,I feel empty inside,2024-01-11,1,unknown,I feel empty inside
245,I feel very lonely these days,2024-02-03,1,unknown,I feel very lonely these days
1784,Nothing makes me happy anymore,2024-11-21,1,unknown,Nothing makes me happy anymore
1838,I feel empty inside,2024-07-01,1,unknown,I feel empty inside
1970,I can't find joy in anything,2024-09-19,1,unknown,I can't find joy in anything
1405,I had a good conversation today,2024-04-01,0,unknown,I had a good conversation today
1279,I feel empty inside,2024-04-22,1,unknown,I feel empty inside
280,I love playing sports,2024-09-25,0,unknown,I love playing sports
303,I have no motivation anymore,2024-02-29,1,unknown,I have no motivation anymore
758,I had a good conversation today,2024-06-15,0,unknown,I had a good conversation today
641,I feel tired of everything,2024-05-06,1,unknown,I feel tired of everything
837,I feel very lonely these days,2024-01-11,1,unknown,I feel very lonely these days
1620,Life feels meaningless,2024-06-13,1,unknown,Life feels meaningless
541,I can't find joy in anything,2024-01-07,1,unknown,I can't find joy in anything
1333,I love playing sports,2024-07-10,0,unknown,I love playing sports
358,Today was a relaxing day,2024-12-13,0,unknown,Today was a relaxing day
195,I feel happy and motivated,2024-08-29,0,unknown,I feel happy and motivated
1314,I had a great day today,2024-02-09,0,unknown,I had a great day today
292,Nothing makes me happy anymore,2024-01-21,1,unknown,Nothing makes me happy anymore
441,I had a good conversation today,2024-11-17,0,unknown,I had a good conversation today
593,Today was productive and fun,2024-06-19,0,unknown,Today was productive and fun
949,Today was productive and fun,2024-05-15,0,unknown,Today was productive and fun
1323,Today was a relaxing day,2024-01-24,0,unknown,Today was a relaxing day
57,I enjoyed spending time with friends,2024-01-19,0,unknown,I enjoyed spending time with friends
1253,Nothing makes me happy anymore,2024-12-23,1,unknown,Nothing makes me happy anymore
750,I enjoyed spending time with friends,2024-09-28,0,unknown,I enjoyed spending time with friends
1126,I watched a great movie today,2024-06-06,0,unknown,I watched a great movie today
1045,I enjoyed spending time with friends,2024-06-24,0,unknown,I enjoyed spending time with friends
727,I had a great day today,2024-01-13,0,unknown,I had a great day today
836,I feel hopeless about my future,2024-01-01,1,unknown,I feel hopeless about my future
341,I feel very sad and lonely,2024-02-24,1,unknown,I feel very sad and lonely
1017,I watched a great movie today,2024-08-02,0,unknown,I watched a great movie today
501,I feel hopeless about my future,2024-03-05,1,unknown,I feel hopeless about my future
1273,Nothing makes me happy anymore,2024-07-28,1,unknown,Nothing makes me happy anymore
572,I enjoyed spending time with friends,2024-03-02,0,unknown,I enjoyed spending time with friends
14,I watched a great movie today,2024-09-12,0,unknown,I watched a great movie today
965,I can't find joy in anything,2024-05-30,1,unknown,I can't find joy in anything
1766,I feel tired of everything,2024-01-16,1,unknown,I feel tired of everything
24,I had a great day today,2024-02-07,0,unknown,I had a great day today
372,Today was a relaxing day,2024-12-25,0,unknown,Today was a relaxing day
1065,I feel happy and motivated,2024-04-24,0,unknown,I feel happy and motivated
1335,I watched a great movie today,2024-06-24,0,unknown,I watched a great movie today
1390,I feel very lonely these days,2024-10-28,1,unknown,I feel very lonely these days
1255,I can't find joy in anything,2024-07-15,1,unknown,I can't find joy in anything
399,Today was a relaxing day,2024-09-28,0,unknown,Today was a relaxing day
1117,I feel hopeless about my future,2024-12-30,1,unknown,I feel hopeless about my future
1837,I had a great day today,2024-12-17,0,unknown,I had a great day today
1228,Life feels meaningless,2024-10-14,1,unknown,Life feels meaningless
1300,I can't find joy in anything,2024-08-05,1,unknown,I can't find joy in anything
169,Nothing makes me happy anymore,2024-07-11,1,unknown,Nothing makes me happy anymore
1724,I watched a great movie today,2024-03-31,0,unknown,I watched a great movie today
1048,I feel very lonely these days,2024-01-13,1,unknown,I feel very lonely these days
546,I enjoyed a nice walk outside,2024-11-06,0,unknown,I enjoyed a nice walk outside
106,I feel hopeless about my future,2024-05-03,1,unknown,I feel hopeless about my future
853,I feel tired of everything,2024-07-09,1,unknown,I feel tired of everything
463,I enjoyed spending time with friends,2024-10-22,0,unknown,I enjoyed spending time with friends
1278,I have no motivation anymore,2024-03-20,1,unknown,I have no motivation anymore
1276,I enjoyed spending time with friends,2024-06-11,0,unknown,I enjoyed spending time with friends
831,I feel very lonely these days,2024-06-21,1,unknown,I feel very lonely these days
1111,Life feels meaningless,2024-08-06,1,unknown,Life feels meaningless
295,Life feels meaningless,2024-04-14,1,unknown,Life feels meaningless
343,I love playing sports,2024-07-24,0,unknown,I love playing sports
1084,I feel very lonely these days,2024-10-30,1,unknown,I feel very lonely these days
1220,I love playing sports,2024-11-15,0,unknown,I love playing sports
554,I can't find joy in anything,2024-05-05,1,unknown,I can't find joy in anything
469,Today was productive and fun,2024-08-24,0,unknown,Today was productive and fun
1359,I feel happy and motivated,2024-07-01,0,unknown,I feel happy and motivated
1872,I feel hopeless about my future,2024-05-12,1,unknown,I feel hopeless about my future
1187,I love playing sports,2024-07-14,0,unknown,I love playing sports
614,Life feels meaningless,2024-02-03,1,unknown,Life feels meaningless
671,I feel happy and motivated,2024-12-22,0,unknown,I feel happy and motivated
1344,I love playing sports,2024-08-15,0,unknown,I love playing sports
271,I feel very sad and lonely,2024-01-14,1,unknown,I feel very sad and lonely
1318,I feel tired of everything,2024-04-26,1,unknown,I feel tired of everything
460,I feel very lonely these days,2024-12-29,1,unknown,I feel very lonely these days
1922,I feel like nobody understands me,2024-07-16,1,unknown,I feel like nobody understands me
886,I have no motivation anymore,2024-01-01,1,unknown,I have no motivation anymore
1766,I have no motivation anymore,2024-01-24,1,unknown,I have no motivation anymore
1326,I am excited about tomorrow,2024-04-13,0,unknown,I am excited about tomorrow
637,I feel happy and motivated,2024-02-07,0,unknown,I feel happy and motivated
1522,I love playing sports,2024-02-22,0,unknown,I love playing sports
173,I feel very sad and lonely,2024-12-12,1,unknown,I feel very sad and lonely
4,I feel empty inside,2024-10-25,1,unknown,I feel empty inside
1337,I have no motivation anymore,2024-03-20,1,unknown,I have no motivation anymore
72,I feel like nobody understands me,2024-10-18,1,unknown,I feel like nobody understands me
1567,I feel very lonely these days,2024-11-03,1,unknown,I feel very lonely these days
1561,I feel very sad and lonely,2024-07-27,1,unknown,I feel very sad and lonely
1783,I feel happy and motivated,2024-09-11,0,unknown,I feel happy and motivated
1444,I feel like nobody understands me,2024-01-25,1,unknown,I feel like nobody understands me
832,Nothing makes me happy anymore,2024-07-06,1,unknown,Nothing makes me happy anymore
1497,Today was productive and fun,2024-02-05,0,unknown,Today was productive and fun
960,I feel very lonely these days,2024-05-07,1,unknown,I feel very lonely these days
180,Today was a relaxing day,2024-02-20,0,unknown,Today was a relaxing day
1581,I feel like nobody understands me,2024-05-12,1,unknown,I feel like nobody understands me
1951,Today was a relaxing day,2024-05-09,0,unknown,Today was a relaxing day
590,I have no motivation anymore,2024-11-22,1,unknown,I have no motivation anymore
310,Today was a relaxing day,2024-12-10,0,unknown,Today was a relaxing day
1568,I had a good conversation today,2024-04-17,0,unknown,I had a good conversation today
1166,I love playing sports,2024-09-05,0,unknown,I love playing sports
205,Nothing makes me happy anymore,2024-11-08,1,unknown,Nothing makes me happy anymore
568,I feel very sad and lonely,2024-06-03,1,unknown,I feel very sad and lonely
1122,I feel very lonely these days,2024-04-30,1,unknown,I feel very lonely these days
19,I had a good conversation today,2024-03-25,0,unknown,I had a good conversation today
1783,Today was productive and fun,2024-08-23,0,unknown,Today was productive and fun
432,I feel very lonely these days,2024-10-27,1,unknown,I feel very lonely these days
739,Life feels meaningless,2024-03-20,1,unknown,Life feels meaningless
1663,I had a good conversation today,2024-02-20,0,unknown,I had a good conversation today
1116,Nothing makes me happy anymore,2024-01-12,1,unknown,Nothing makes me happy anymore
1451,I had a good conversation today,2024-09-21,0,unknown,I had a good conversation today
1345,I love playing sports,2024-04-15,0,unknown,I love playing sports
1779,I feel very lonely these days,2024-09-07,1,unknown,I feel very lonely these days
604,I watched a great movie today,2024-06-28,0,unknown,I watched a great movie today
381,I feel empty inside,2024-09-17,1,unknown,I feel empty inside
1190,I feel happy and motivated,2024-11-08,0,unknown,I feel happy and motivated
515,I feel very lonely these days,2024-01-20,1,unknown,I feel very lonely these days
1511,Today was a relaxing day,2024-01-11,0,unknown,Today was a relaxing day
901,I enjoyed spending time with friends,2024-07-23,0,unknown,I enjoyed spending time with friends
1021,Today was productive and fun,2024-03-07,0,unknown,Today was productive and fun
763,I had a good conversation today,2024-03-11,0,unknown,I had a good conversation today
1340,I feel very sad and lonely,2024-01-05,1,unknown,I feel very sad and lonely
1858,I have no motivation anymore,2024-10-03,1,unknown,I have no motivation anymore
1184,I feel very lonely these days,2024-08-31,1,unknown,I feel very lonely these days
15,I feel very lonely these days,2024-12-24,1,unknown,I feel very lonely these days
216,I enjoyed spending time with friends,2024-03-28,0,unknown,I enjoyed spending time with friends
779,I enjoyed a nice walk outside,2024-07-10,0,unknown,I enjoyed a nice walk outside
370,I can't find joy in anything,2024-09-25,1,unknown,I can't find joy in anything
1676,I love playing sports,2024-05-14,0,unknown,I love playing sports
1405,I enjoyed a nice walk outside,2024-07-07,0,unknown,I enjoyed a nice walk outside
494,I enjoyed a nice walk outside,2024-06-03,0,unknown,I enjoyed a nice walk outside
1137,Today was productive and fun,2024-04-01,0,unknown,Today was productive and fun
1032,I watched a great movie today,2024-09-11,0,unknown,I watched a great movie today
66,I feel empty inside,2024-03-28,1,unknown,I feel empty inside
855,Life feels meaningless,2024-04-20,1,unknown,Life feels meaningless
1200,I had a good conversation today,2024-10-19,0,unknown,I had a good conversation today
1664,I am excited about tomorrow,2024-11-04,0,unknown,I am excited about tomorrow
1872,I can't find joy in anything,2024-05-01,1,unknown,I can't find joy in anything
1819,Life feels meaningless,2024-11-24,1,unknown,Life feels meaningless
1633,Life feels meaningless,2024-07-25,1,unknown,Life feels meaningless
1535,I feel tired of everything,2024-03-15,1,unknown,I feel tired of everything
994,I had a great day today,2024-11-26,0,unknown,I had a great day today
810,I had a good conversation today,2024-11-30,0,unknown,I had a good conversation today
1800,I feel very lonely these days,2024-12-06,1,unknown,I feel very lonely these days
535,I feel tired of everything,2024-09-20,1,unknown,I feel tired of everything
1369,I love playing sports,2024-02-18,0,unknown,I love playing sports
367,I feel very lonely these days,2024-11-23,1,unknown,I feel very lonely these days
1348,I can't find joy in anything,2024-05-23,1,unknown,I can't find joy in anything
1300,I had a great day today,2024-11-21,0,unknown,I had a great day today
1423,I feel hopeless about my future,2024-09-13,1,unknown,I feel hopeless about my future
933,I enjoyed a nice walk outside,2024-01-14,0,unknown,I enjoyed a nice walk outside
596,I feel hopeless about my future,2024-08-27,1,unknown,I feel hopeless about my future
134,Today was productive and fun,2024-05-31,0,unknown,Today was productive and fun
681,I enjoyed spending time with friends,2024-08-13,0,unknown,I enjoyed spending time with friends
1246,Today was a relaxing day,2024-12-06,0,unknown,Today was a relaxing day
1232,I can't find joy in anything,2024-05-10,1,unknown,I can't find joy in anything
734,I watched a great movie today,2024-08-30,0,unknown,I watched a great movie today
1016,Today was a relaxing day,2024-04-29,0,unknown,Today was a relaxing day
697,I have no motivation anymore,2024-12-26,1,unknown,I have no motivation anymore
1857,I had a great day today,2024-08-14,0,unknown,I had a great day today
1860,I feel hopeless about my future,2024-08-29,1,unknown,I feel hopeless about my future
1203,Today was a relaxing day,2024-12-17,0,unknown,Today was a relaxing day
465,I feel happy and motivated,2024-03-10,0,unknown,I feel happy and motivated
55,I am excited about tomorrow,2024-12-17,0,unknown,I am excited about tomorrow
99,I watched a great movie today,2024-02-28,0,unknown,I watched a great movie today
298,I watched a great movie today,2024-08-26,0,unknown,I watched a great movie today
23,I feel very lonely these days,2024-12-15,1,unknown,I feel very lonely these days
609,I had a great day today,2024-10-30,0,unknown,I had a great day today
498,I had a good conversation today,2024-04-28,0,unknown,I had a good conversation today
1151,I watched a great movie today,2024-09-20,0,unknown,I watched a great movie today
802,Today was a relaxing day,2024-03-12,0,unknown,Today was a relaxing day
1187,I enjoyed spending time with friends,2024-01-12,0,unknown,I enjoyed spending time with friends
734,Today was productive and fun,2024-06-27,0,unknown,Today was productive and fun
1753,I enjoyed a nice walk outside,2024-07-14,0,unknown,I enjoyed a nice walk outside
678,Life feels meaningless,2024-10-26,1,unknown,Life feels meaningless
711,I feel very sad and lonely,2024-04-24,1,unknown,I feel very sad and lonely
194,I love playing sports,2024-07-06,0,unknown,I love playing sports
1759,I feel tired of everything,2024-03-28,1,unknown,I feel tired of everything
1273,I feel like nobody understands me,2024-10-30,1,unknown,I feel like nobody understands me
1891,Life feels meaningless,2024-03-08,1,unknown,Life feels meaningless
655,Nothing makes me happy anymore,2024-05-21,1,unknown,Nothing makes me happy anymore
1422,Today was productive and fun,2024-04-15,0,unknown,Today was productive and fun
23,I feel happy and motivated,2024-06-15,0,unknown,I feel happy and motivated
1289,I feel very sad and lonely,2024-10-09,1,unknown,I feel very sad and lonely
281,I have no motivation anymore,2024-05-09,1,unknown,I have no motivation anymore
1412,I love playing sports,2024-03-09,0,unknown,I love playing sports
450,I feel happy and motivated,2024-11-15,0,unknown,I feel happy and motivated
1299,I feel like nobody understands me,2024-10-15,1,unknown,I feel like nobody understands me
418,I feel very sad and lonely,2024-09-12,1,unknown,I feel very sad and lonely
1817,I have no motivation anymore,2024-02-11,1,unknown,I have no motivation anymore
50,I enjoyed a nice walk outside,2024-11-11,0,unknown,I enjoyed a nice walk outside
811,I can't find joy in anything,2024-01-27,1,unknown,I can't find joy in anything
1149,I feel hopeless about my future,2024-09-15,1,unknown,I feel hopeless about my future
1371,I feel empty inside,2024-06-24,1,unknown,I feel empty inside
377,Nothing makes me happy anymore,2024-02-06,1,unknown,Nothing makes me happy anymore
944,I feel hopeless about my future,2024-11-09,1,unknown,I feel hopeless about my future
436,I feel hopeless about my future,2024-09-18,1,unknown,I feel hopeless about my future
224,Life feels meaningless,2024-12-28,1,unknown,Life feels meaningless
703,I feel tired of everything,2024-04-08,1,unknown,I feel tired of everything
1887,I am excited about tomorrow,2024-10-26,0,unknown,I am excited about tomorrow
971,I feel empty inside,2024-07-07,1,unknown,I feel empty inside
1066,I love playing sports,2024-03-18,0,unknown,I love playing sports
862,I watched a great movie today,2024-06-06,0,unknown,I watched a great movie today
1952,I love playing sports,2024-09-03,0,unknown,I love playing sports
92,Nothing makes me happy anymore,2024-07-08,1,unknown,Nothing makes me happy anymore
392,I have no motivation anymore,2024-10-06,1,unknown,I have no motivation anymore
49,I had a great day today,2024-09-21,0,unknown,I had a great day today
1566,I enjoyed spending time with friends,2024-10-14,0,unknown,I enjoyed spending time with friends
1849,I enjoyed spending time with friends,2024-05-18,0,unknown,I enjoyed spending time with friends
1973,I had a great day today,2024-11-27,0,unknown,I had a great day today
602,I am excited about tomorrow,2024-05-16,0,unknown,I am excited about tomorrow
257,I am excited about tomorrow,2024-08-14,0,unknown,I am excited about tomorrow
1478,I feel empty inside,2024-05-30,1,unknown,I feel empty inside
608,I love playing sports,2024-03-29,0,unknown,I love playing sports
1875,I had a great day today,2024-05-20,0,unknown,I had a great day today
339,I can't find joy in anything,2024-05-12,1,unknown,I can't find joy in anything
254,Nothing makes me happy anymore,2024-10-20,1,unknown,Nothing makes me happy anymore
1234,I feel tired of everything,2024-03-10,1,unknown,I feel tired of everything
1613,I had a great day today,2024-10-30,0,unknown,I had a great day today
1405,I had a great day today,2024-10-04,0,unknown,I had a great day today
1185,I watched a great movie today,2024-12-17,0,unknown,I watched a great movie today
1180,I feel happy and motivated,2024-09-08,0,unknown,I feel happy and motivated
693,Nothing makes me happy anymore,2024-06-05,1,unknown,Nothing makes me happy anymore
139,I enjoyed spending time with friends,2024-09-13,0,unknown,I enjoyed spending time with friends
1091,I have no motivation anymore,2024-10-22,1,unknown,I have no motivation anymore
468,I had a great day today,2024-02-23,0,unknown,I had a great day today
1374,I had a good conversation today,2024-01-06,0,unknown,I had a good conversation today
768,I had a great day today,2024-12-03,0,unknown,I had a great day today
561,I feel very sad and lonely,2024-09-20,1,unknown,I feel very sad and lonely
451,I enjoyed a nice walk outside,2024-04-11,0,unknown,I enjoyed a nice walk outside
1069,Nothing makes me happy anymore,2024-12-03,1,unknown,Nothing makes me happy anymore
470,I watched a great movie today,2024-03-07,0,unknown,I watched a great movie today
1469,I enjoyed spending time with friends,2024-01-31,0,unknown,I enjoyed spending time with friends
768,I had a great day today,2024-12-11,0,unknown,I had a great day today
244,Nothing makes me happy anymore,2024-12-02,1,unknown,Nothing makes me happy anymore
1445,Nothing makes me happy anymore,2024-05-31,1,unknown,Nothing makes me happy anymore
799,I feel hopeless about my future,2024-09-14,1,unknown,I feel hopeless about my future
1526,I feel happy and motivated,2024-01-06,0,unknown,I feel happy and motivated
1233,I feel empty inside,2024-01-26,1,unknown,I feel empty inside
102,I am excited about tomorrow,2024-04-10,0,unknown,I am excited about tomorrow
1754,I had a good conversation today,2024-07-04,0,unknown,I had a good conversation today
1386,I have no motivation anymore,2024-05-09,1,unknown,I have no motivation anymore
827,I love playing sports,2024-05-31,0,unknown,I love playing sports
1044,I had a good conversation today,2024-08-05,0,unknown,I had a good conversation today
685,I have no motivation anymore,2024-06-12,1,unknown,I have no motivation anymore
1678,I feel tired of everything,2024-10-13,1,unknown,I feel tired of everything
1778,I feel happy and motivated,2024-11-09,0,unknown,I feel happy and motivated
335,I feel happy and motivated,2024-11-19,0,unknown,I feel happy and motivated
1689,Today was productive and fun,2024-01-19,0,unknown,Today was productive and fun
844,I feel empty inside,2024-08-30,1,unknown,I feel empty inside
340,Today was productive and fun,2024-05-22,0,unknown,Today was productive and fun
541,I feel hopeless about my future,2024-04-29,1,unknown,I feel hopeless about my future
1371,I had a good conversation today,2024-06-05,0,unknown,I had a good conversation today
1084,Nothing makes me happy anymore,2024-10-12,1,unknown,Nothing makes me happy anymore
616,Life feels meaningless,2024-01-19,1,unknown,Life feels meaningless
1789,I feel happy and motivated,2024-06-10,0,unknown,I feel happy and motivated
1877,I can't find joy in anything,2024-07-28,1,unknown,I can't find joy in anything
1968,I feel very sad and lonely,2024-07-01,1,unknown,I feel very sad and lonely
306,I am excited about tomorrow,2024-02-24,0,unknown,I am excited about tomorrow
1797,I love playing sports,2024-03-13,0,unknown,I love playing sports
1628,I feel very sad and lonely,2024-07-22,1,unknown,I feel very sad and lonely
560,I feel empty inside,2024-11-27,1,unknown,I feel empty inside
78,I had a great day today,2024-12-11,0,unknown,I had a great day today
1610,I feel very lonely these days,2024-01-19,1,unknown,I feel very lonely these days
1474,I love playing sports,2024-05-07,0,unknown,I love playing sports
1924,I can't find joy in anything,2024-07-24,1,unknown,I can't find joy in anything
1431,I had a great day today,2024-03-31,0,unknown,I had a great day today
1716,I feel happy and motivated,2024-05-04,0,unknown,I feel happy and motivated
74,I had a good conversation today,2024-06-26,0,unknown,I had a good conversation today
901,I had a good conversation today,2024-01-31,0,unknown,I had a good conversation today
1615,I had a great day today,2024-11-11,0,unknown,I had a great day today
963,Today was productive and fun,2024-08-12,0,unknown,Today was productive and fun
1893,I had a good conversation today,2024-10-19,0,unknown,I had a good conversation today
1724,I feel empty inside,2024-11-15,1,unknown,I feel empty inside
1331,Nothing makes me happy anymore,2024-06-13,1,unknown,Nothing makes me happy anymore
1068,I enjoyed spending time with friends,2024-06-18,0,unknown,I enjoyed spending time with friends
1948,I feel like nobody understands me,2024-11-05,1,unknown,I feel like nobody understands me
1626,Today was a relaxing day,2024-05-11,0,unknown,Today was a relaxing day
53,I feel empty inside,2024-08-15,1,unknown,I feel empty inside
1518,I am excited about tomorrow,2024-12-06,0,unknown,I am excited about tomorrow
608,I feel like nobody understands me,2024-05-12,1,unknown,I feel like nobody understands me
1905,I feel very sad and lonely,2024-01-12,1,unknown,I feel very sad and lonely
1678,Today was a relaxing day,2024-11-20,0,unknown,Today was a relaxing day
1777,I feel empty inside,2024-06-29,1,unknown,I feel empty inside
1044,I had a great day today,2024-07-26,0,unknown,I had a great day today
701,I feel like nobody understands me,2024-08-12,1,unknown,I feel like nobody understands me
637,I have no motivation anymore,2024-10-20,1,unknown,I have no motivation anymore
1078,I feel tired of everything,2024-09-28,1,unknown,I feel tired of everything
1294,I feel very sad and lonely,2024-12-27,1,unknown,I feel very sad and lonely
1368,I am excited about tomorrow,2024-03-13,0,unknown,I am excited about tomorrow
1109,I had a great day today,2024-05-15,0,unknown,I had a great day today
1285,I feel very lonely these days,2024-08-13,1,unknown,I feel very lonely these days
1497,I have no motivation anymore,2024-09-23,1,unknown,I have no motivation anymore
145,I have no motivation anymore,2024-05-22,1,unknown,I have no motivation anymore
801,I enjoyed spending time with friends,2024-09-29,0,unknown,I enjoyed spending time with friends
1176,I feel empty inside,2024-05-01,1,unknown,I feel empty inside
1827,Today was productive and fun,2024-02-25,0,unknown,Today was productive and fun
1078,I enjoyed a nice walk outside,2024-05-02,0,unknown,I enjoyed a nice walk outside
113,Life feels meaningless,2024-08-18,1,unknown,Life feels meaningless
1151,Today was productive and fun,2024-01-31,0,unknown,Today was productive and fun
23,I have no motivation anymore,2024-04-28,1,unknown,I have no motivation anymore
835,Today was productive and fun,2024-11-30,0,unknown,Today was productive and fun
748,I enjoyed spending time with friends,2024-02-09,0,unknown,I enjoyed spending time with friends
1622,Today was productive and fun,2024-02-05,0,unknown,Today was productive and fun
1751,I had a great day today,2024-06-01,0,unknown,I had a great day today
936,I enjoyed spending time with friends,2024-02-28,0,unknown,I enjoyed spending time with friends
597,I feel tired of everything,2024-09-29,1,unknown,I feel tired of everything
908,I enjoyed a nice walk outside,2024-10-12,0,unknown,I enjoyed a nice walk outside
1400,I watched a great movie today,2024-06-02,0,unknown,I watched a great movie today
1261,Life feels meaningless,2024-12-14,1,unknown,Life feels meaningless
1831,I feel hopeless about my future,2024-08-25,1,unknown,I feel hopeless about my future
1289,I feel empty inside,2024-05-17,1,unknown,I feel empty inside
55,I feel hopeless about my future,2024-01-25,1,unknown,I feel hopeless about my future
585,I feel happy and motivated,2024-04-23,0,unknown,I feel happy and motivated
301,I enjoyed a nice walk outside,2024-04-23,0,unknown,I enjoyed a nice walk outside
1636,I watched a great movie today,2024-10-05,0,unknown,I watched a great movie today
76,I feel happy and motivated,2024-10-22,0,unknown,I feel happy and motivated
1054,I am excited about tomorrow,2024-12-18,0,unknown,I am excited about tomorrow
215,I love playing sports,2024-02-14,0,unknown,I love playing sports
253,I feel tired of everything,2024-01-06,1,unknown,I feel tired of everything
1583,I feel like nobody understands me,2024-03-12,1,unknown,I feel like nobody understands me
203,Life feels meaningless,2024-09-22,1,unknown,Life feels meaningless
965,I feel happy and motivated,2024-12-03,0,unknown,I feel happy and motivated
948,I have no motivation anymore,2024-04-11,1,unknown,I have no motivation anymore
16,I love playing sports,2024-07-19,0,unknown,I love playing sports
1824,I feel like nobody understands me,2024-05-06,1,unknown,I feel like nobody understands me
1073,I had a good conversation today,2024-09-06,0,unknown,I had a good conversation today
1648,I feel very lonely these days,2024-05-07,1,unknown,I feel very lonely these days
822,Today was productive and fun,2024-07-01,0,unknown,Today was productive and fun
1830,I love playing sports,2024-04-21,0,unknown,I love playing sports
545,I love playing sports,2024-07-05,0,unknown,I love playing sports
1029,I had a great day today,2024-01-16,0,unknown,I had a great day today
1647,I feel tired of everything,2024-03-06,1,unknown,I feel tired of everything
1755,I have no motivation anymore,2024-12-16,1,unknown,I have no motivation anymore
192,Nothing makes me happy anymore,2024-09-09,1,unknown,Nothing makes me happy anymore
821,Today was a relaxing day,2024-07-26,0,unknown,Today was a relaxing day
563,I enjoyed spending time with friends,2024-07-25,0,unknown,I enjoyed spending time with friends
314,I enjoyed a nice walk outside,2024-03-04,0,unknown,I enjoyed a nice walk outside
386,I feel empty inside,2024-06-25,1,unknown,I feel empty inside
1609,I enjoyed spending time with friends,2024-10-27,0,unknown,I enjoyed spending time with friends
1168,I can't find joy in anything,2024-08-08,1,unknown,I can't find joy in anything
889,I feel hopeless about my future,2024-02-18,1,unknown,I feel hopeless about my future
226,I feel happy and motivated,2024-12-18,0,unknown,I feel happy and motivated
